"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","Sp_cond_uScm","PAR_umolm2s","ORP_mV","pH","Flag_DateTime","Flag_Temp","Flag_DO","Flag_DOSat","Flag_Cond","Flag_Sp_Cond","Flag_PAR","Flag_ORP","Flag_pH"
"FCR",50,2016-05-30 16:40:00,1.6,19.7,9.6,111.6,36.7,NA,244.9,191,6.61,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-30 16:40:00,2.8,18.2,9.86,111,37.5,NA,102,178.2,6.77,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-30 16:40:00,3.8,16.1,10.14,111,38.9,NA,44.72,190.4,6.63,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-30 16:40:00,5,14.9,9.96,111,38.8,NA,13.12,194.2,6.49,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-30 16:40:00,6.2,11.1,9.3,104.8,38,NA,4.29,204,6.25,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-30 16:40:00,8,10.6,13.15,93.6,37.6,NA,0.85,213.7,6.09,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-30 16:40:00,9,10.6,13.35,126.4,38.3,NA,0.22,215.5,6.11,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-31 10:46:00,0.1,22.3,8.88,108.5,37,NA,1300,178.1,7.13,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-31 10:46:00,0.8,22.2,8.93,108.8,36.7,NA,610,177.5,7.11,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-31 10:46:00,1.6,20.1,9.62,113.2,37.6,NA,254,138.1,6.91,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-31 10:46:00,2.8,18.1,9.97,110.6,37.9,NA,116,101.3,6.75,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-31 10:46:00,3.8,16.9,9.97,108.7,38.7,NA,52,197.3,6.63,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-31 10:46:00,5,15,9.79,102.6,39.7,NA,23.9,203.1,6.46,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-31 10:46:00,6.2,11.4,12.61,120.7,38.9,NA,9.9,213.3,6.3,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-31 10:46:00,8,10.6,13.38,127.1,37.7,NA,3,220.7,6.14,0,0,0,0,0,1,0,0,0
"FCR",50,2016-05-31 10:46:00,9,10.6,13.36,127,37.5,NA,1.1,223.7,6.11,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-02 12:00:00,0.1,24.2,9.56,120.5,36.6,NA,498.7,616,NA,1,0,0,0,0,1,0,0,1
"FCR",50,2016-06-02 12:00:00,0.8,23.2,10.19,125.9,36.6,NA,464.3,661.8,NA,1,0,0,0,0,1,0,0,1
"FCR",50,2016-06-02 12:00:00,1.6,21.8,10.77,130,37.4,NA,452.4,644.7,NA,1,0,0,0,0,1,0,0,1
"FCR",50,2016-06-02 12:00:00,2.8,19.5,10.64,123.3,37.7,NA,72.33,636.7,NA,1,0,0,0,0,1,0,0,1
"FCR",50,2016-06-02 12:00:00,3.8,17.1,10.53,114.8,38.8,NA,34.48,633.7,NA,1,0,0,0,0,1,0,0,1
"FCR",50,2016-06-02 12:00:00,5,14.8,9.04,94.1,40.2,NA,13.2,634.4,NA,1,0,0,0,0,1,0,0,1
"FCR",50,2016-06-02 12:00:00,6.2,12.7,7.14,71.5,40.4,NA,4.3,633.1,NA,1,0,0,0,0,1,0,0,1
"FCR",50,2016-06-02 12:00:00,8,11,13.63,129.7,38.2,NA,0.97,632.8,NA,1,0,0,0,0,1,0,0,1
"FCR",50,2016-06-02 12:00:00,9,10.8,13.7,130.5,38.1,NA,0.39,625.9,NA,1,0,0,0,0,1,0,0,1
"FCR",50,2016-06-06 12:00:00,0.1,24.3,9.37,120,37.5,NA,3444,131.8,7.37,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-06 12:00:00,0.8,23.8,9.72,120.8,37.7,NA,845.4,147.2,7.41,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-06 12:00:00,1.6,22.6,12.04,148.6,38.2,NA,109.2,176.5,7.04,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-06 12:00:00,2.8,19.7,11.74,137,38.6,NA,83.1,192.2,6.88,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-06 12:00:00,3.8,16.9,11.34,125.6,39.6,NA,63.18,214.4,6.41,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-06 12:00:00,5,14.7,8.35,87.5,41.5,NA,7.69,229.8,5.86,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-06 12:00:00,6.2,11.4,12.42,122.5,40.1,NA,2.63,240.7,5.62,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-06 12:00:00,8,11.1,14.42,138.5,38.7,NA,0.52,244.9,5.6,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-06 12:00:00,9,11,14.45,140.1,38.9,NA,0.15,255.5,5.49,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-13 10:00:00,0.1,23.6,8.85,109.3,38.8,NA,1200,150.1,7.42,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-13 10:00:00,0.8,23.6,8.73,108.7,38.8,NA,717,148.4,7.43,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-13 10:00:00,1.6,23.4,8.71,108.2,38.7,NA,530,149.1,7.44,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-13 10:00:00,2.8,20.1,13.09,153.7,39.6,NA,157.4,145,7.58,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-13 10:00:00,3.8,18.3,13.22,150.3,39.5,NA,75.3,151.8,7.54,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-13 10:00:00,5,15.7,7.98,84.5,41.2,NA,32.3,166.9,7.26,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-13 10:00:00,6.2,12,12.75,125.8,40.9,NA,17.5,185.3,6.9,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-13 10:00:00,8,11.5,13.5,130.5,38.6,NA,2.4,192.9,6.5,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-13 10:00:00,9,11.5,13.52,130.8,39,NA,1,195,6.4,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-20 09:00:00,0.1,23.6,8.58,105.2,38.2,NA,1097,173.4,7.36,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-20 09:00:00,0.8,23.5,8.49,104.8,38.1,NA,493,174.8,7.34,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-20 09:00:00,1.6,23.5,8.4,103.6,38.1,NA,243.1,176.8,7.32,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-20 09:00:00,2.8,21.7,11.02,131.6,39.4,NA,92.57,179.3,7.33,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-20 09:00:00,3.8,18.7,12.51,141.1,40.6,NA,36.21,193.4,7.04,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-20 09:00:00,5,15.3,5.55,57.8,42.5,NA,13.52,210.5,6.5,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-20 09:00:00,6.2,12.3,11.21,110.6,41.1,NA,3.47,220.7,6.23,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-20 09:00:00,8,11.9,12.4,120.2,40.1,NA,0.82,225.6,6.08,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-20 09:00:00,9,11.8,12.43,120.2,39.9,NA,0.33,227.7,6.04,0,0,0,0,0,1,0,0,0
"FCR",50,2016-06-27 09:30:00,0.1,23.6,8.59,107.1,36.6,NA,NA,161.3,6.79,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 09:30:00,0.8,23.7,8.63,107.6,36.9,NA,NA,161,6.94,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 09:30:00,1.6,23.7,8.58,106.7,36.8,NA,NA,163,7.02,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 09:30:00,2.8,21.5,9.1,108.2,39.5,NA,NA,178.1,6.8,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 09:30:00,3.8,18.3,11.09,123.2,40,NA,NA,228.5,6.15,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 09:30:00,5,14.6,4.05,42,NA,NA,NA,235.2,6.13,0,0,0,0,2,1,1,0,0
"FCR",50,2016-06-27 09:30:00,6.2,12.4,12.04,118.9,43,NA,NA,255.6,5.82,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 09:30:00,8,12,12.31,120.8,41,NA,NA,260.7,5.6,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 09:30:00,9,11.9,12.38,120.5,41.5,NA,NA,262.2,5.75,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 14:00:00,0.1,25.2,8.12,NA,36.9,NA,NA,119.1,7.29,0,0,0,1,0,1,1,0,0
"FCR",50,2016-06-27 14:00:00,0.8,24.2,8.43,NA,36.5,NA,NA,127.3,7.17,0,0,0,1,0,1,1,0,0
"FCR",50,2016-06-27 14:00:00,1.6,23.4,8.41,NA,38.1,NA,NA,133.9,7.09,0,0,0,1,0,1,1,0,0
"FCR",50,2016-06-27 14:00:00,2.8,21.5,8.44,NA,37.5,NA,NA,141.9,6.9,0,0,0,1,0,1,1,0,0
"FCR",50,2016-06-27 14:00:00,3.8,19.3,10.03,NA,39.9,NA,NA,149.9,6.78,0,0,0,1,0,1,1,0,0
"FCR",50,2016-06-27 14:00:00,5,16.4,5.47,NA,41.7,NA,NA,164.1,6.63,0,0,0,1,0,1,1,0,0
"FCR",50,2016-06-27 14:00:00,6.2,12.7,8.01,NA,42.4,NA,NA,183.5,6.24,0,0,0,1,0,1,1,0,0
"FCR",50,2016-06-27 14:00:00,8,12,11.39,NA,40.3,NA,NA,192.4,6.15,0,0,0,1,0,1,1,0,0
"FCR",50,2016-06-27 14:00:00,9,12,11.5,NA,40.4,NA,NA,198.4,6.1,0,0,0,1,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,0.1,25.7,8.2,106.1,37.5,NA,NA,179.3,7.24,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,0.4,24.4,8.45,106.8,37.9,NA,NA,178.9,7.24,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,0.7,23.9,8.5,106.8,37.6,NA,NA,181.2,7.18,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,1,23.7,8.5,106.6,37.7,NA,NA,NA,7.12,0,0,0,0,0,1,1,2,0
"FCR",50,2016-06-27 16:00:00,1.3,23.4,8.4,104.8,37.8,NA,NA,183.1,7.09,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,1.6,23.2,8.42,103.4,37.8,NA,NA,184.3,7.04,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,1.9,23.1,8.32,102.6,37.9,NA,NA,184.6,7.01,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,2.3,22.6,8.24,101.4,38,NA,NA,186.4,6.96,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,2.6,22.4,8.29,101.4,38.6,NA,NA,188.3,6.92,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,2.9,21.8,8.38,102.3,39.1,NA,NA,189.9,9.88,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,3.2,20.3,9.6,113.6,40,NA,NA,190.2,6.82,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,3.5,19.8,10.05,116,40.4,NA,NA,191,6.78,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,3.8,18.9,9.66,110.3,40.6,NA,NA,193.9,6.7,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,4.1,18.1,8.16,91.2,40.6,NA,NA,203.5,6.57,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,4.4,17.5,8.32,92.6,40.3,NA,NA,201.5,6.51,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,4.7,16.6,7.3,79.7,41.1,NA,NA,205.7,6.45,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,5,16,6.83,72.6,41.2,NA,NA,212.2,6.34,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,5.3,15.6,6.31,66.4,41.6,NA,NA,214,6.26,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,5.6,15.2,5.44,57.4,42.2,NA,NA,215.2,6.22,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,5.9,14.6,4.61,46.3,42.6,NA,NA,216,6.19,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,6.2,14,4.36,45.2,42.3,NA,NA,216.7,6.17,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,6.5,12.5,8.06,81.3,41.2,NA,NA,22.13,6.11,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,6.8,12.1,10.49,103.6,41,NA,NA,224,6.1,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,7.1,12,11.06,109.7,40.5,NA,NA,224.4,6.07,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,7.4,12,11.29,110.4,40.3,NA,NA,224.7,6.06,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,7.7,12,11.24,110.9,40.3,NA,NA,225.7,6.05,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,8,12,11.33,110.7,40.1,NA,NA,226.7,6.04,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,8.3,12,11.24,110.6,40.6,NA,NA,230.1,6.05,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,8.7,11.9,11.3,110.1,40.2,NA,NA,228.7,6.04,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,9,11.9,11.31,110.4,40.2,NA,NA,229.5,6.04,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-27 16:00:00,9.3,11.9,11.27,110.2,40.7,NA,NA,228.8,6.08,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-28 12:00:00,-0.1,NA,NA,NA,NA,NA,1548,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 12:00:00,0.1,NA,NA,NA,NA,NA,977.4,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 12:00:00,0.8,NA,NA,NA,NA,NA,316.1,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 12:00:00,1.6,NA,NA,NA,NA,NA,133.7,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 12:00:00,2.8,NA,NA,NA,NA,NA,52.22,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 12:00:00,3.8,NA,NA,NA,NA,NA,20.44,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 12:00:00,5,NA,NA,NA,NA,NA,5.5,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 12:00:00,6.2,NA,NA,NA,NA,NA,1.35,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 12:00:00,8,NA,NA,NA,NA,NA,0.21,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 12:00:00,9,NA,NA,NA,NA,NA,0.08,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-06-28 14:20:00,0.1,25.9,7.96,103.4,37.7,NA,NA,114.2,6.86,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-28 14:20:00,0.8,24.2,8.14,102.5,37.5,NA,NA,116.1,6.87,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-28 14:20:00,1.6,23.3,8.14,101.1,37.8,NA,NA,119.2,6.85,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-28 14:20:00,2.8,21.9,7.89,95.4,38.4,NA,NA,135.1,6.7,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-28 14:20:00,3.8,20.5,8.02,94.5,39.2,NA,NA,143.3,6.56,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-28 14:20:00,5,18.5,7.67,87.3,40.2,NA,NA,154.5,6.43,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-28 14:20:00,6.2,15.6,6.44,70.1,41.8,NA,NA,164.4,6.26,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-28 14:20:00,8,12.2,10.97,109.5,41.5,NA,NA,182.2,6.1,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-28 14:20:00,9,12.1,11.38,112.1,41.5,NA,NA,158.8,6.04,0,0,0,0,0,1,1,0,0
"FCR",50,2016-06-30 12:00:00,0.1,24.5,8.51,107.7,37.6,NA,412.2,203,7.02,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-30 12:00:00,0.8,24.2,8.69,109.5,37.6,NA,246.5,201.5,6.99,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-30 12:00:00,1.6,23.2,9.43,116.7,37.9,NA,97,208.2,6.84,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-30 12:00:00,2.8,21.8,8.73,105.1,38.5,NA,30.33,213.3,6.63,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-30 12:00:00,3.8,19.9,8.68,100.6,39.3,NA,14.14,222.8,6.41,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-30 12:00:00,5,18.2,7.82,88.7,39.9,NA,3.58,228.9,6.26,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-30 12:00:00,6.2,15.3,4.42,46.5,43.8,NA,0.9,236.9,6.13,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-30 12:00:00,8,12.4,11.9,117.7,41.6,NA,0.14,244.4,6.04,1,0,0,0,0,1,0,0,0
"FCR",50,2016-06-30 12:00:00,9,12.2,12.16,119.7,41.5,NA,0.05,247.1,6.03,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-05 12:00:00,0.1,22.9,8.58,105.2,37.5,NA,175,142.3,6.82,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-05 12:00:00,1.6,22.8,8.66,106.2,37.5,NA,67,142.6,6.88,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-05 12:00:00,3.8,20.5,8.43,99.8,39.6,NA,15,165.5,6.7,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-05 12:00:00,5,17.8,5.5,61.1,41.6,NA,8.2,177.3,6.25,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-05 12:00:00,6.2,15,2.6,27.2,45.2,NA,4.6,207.3,5.83,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-05 12:00:00,8,12.6,11.74,117,43.5,NA,0.4,201.7,6.04,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-05 12:00:00,9,12.5,11.96,119,43.2,NA,0.6,224.7,5.7,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-11 12:00:00,0.1,25.4,7.7,99.5,37.5,NA,201,138.1,7.08,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-11 12:00:00,0.8,25.1,7.77,99.2,37.2,NA,143,141.2,7.15,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-11 12:00:00,1.6,24.69,8.25,104.2,37.9,NA,116,148.6,7.12,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-11 12:00:00,2.8,22.4,9.1,110.7,39.9,NA,51,161.3,6.9,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-11 12:00:00,3.8,20.6,7.45,87.5,40.2,NA,48.78,202.5,6.08,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-11 12:00:00,5,18.2,2.62,29.7,44.3,NA,15.98,188.5,6.48,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-11 12:00:00,6.2,14.5,2.8,29,46.8,NA,2.91,199.9,6.04,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-11 12:00:00,8,13,9.73,97.3,45.1,NA,0.29,209.1,5.99,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-11 12:00:00,9,12.8,9.94,99,44.9,NA,0.02,213.3,5.99,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-18 12:00:00,0.1,27.8,8.07,107,37.9,NA,415,229.6,6.76,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-18 12:00:00,0.8,26.4,8.17,107.8,37.7,NA,180,271.3,6.99,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-18 12:00:00,1.6,25,9.57,123.3,39.4,NA,92.75,181.1,7.16,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-18 12:00:00,2.8,24,11.25,140.4,40.2,NA,37.2,182.7,7.15,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-18 12:00:00,3.8,21.2,7.96,93.2,40.8,NA,17.1,201.6,6.69,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-18 12:00:00,5,17.7,1.31,14.5,47.2,NA,5.4,217.1,6.17,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-18 12:00:00,6.2,14.2,4.52,46.2,48,NA,1.1,163.3,6.01,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-18 12:00:00,8,13.3,9.2,92.3,46.9,NA,0.08,196.4,5.92,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-18 12:00:00,9,13.2,9.3,93.3,46.9,NA,0.02,235.1,5.71,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-25 12:00:00,-0.1,NA,NA,NA,NA,NA,73.8,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-25 12:00:00,0.1,28.3,7.64,104.7,37.9,NA,50.4,135.1,7.2,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-25 12:00:00,0.8,28.2,7.63,103.2,37.8,NA,23.8,135,7.2,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-25 12:00:00,1.6,28.1,7.7,104.1,37.8,NA,13.6,136.3,7.22,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-25 12:00:00,2.8,24.4,11.26,142.9,39.3,NA,5.55,138,7.25,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-25 12:00:00,3.8,21.7,6.53,78.6,40.4,NA,2.25,153.8,7.06,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-25 12:00:00,5,17.4,0.82,8.9,49.4,NA,0.69,187.7,6.14,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-25 12:00:00,6.2,16.3,0.43,4.6,49,NA,0.09,167.1,5.94,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-25 12:00:00,8,13.7,7.94,80.8,48.1,NA,0,182,5.89,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-25 12:00:00,9,13.4,8.1,82,47.4,NA,0,188.6,5.9,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-27 12:00:00,-0.1,NA,NA,NA,NA,NA,135.65,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-27 12:00:00,0.1,27.1,7.23,96.1,39.5,NA,18.7,193.4,6.7,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-27 12:00:00,0.8,26.7,7.05,93.6,40.4,NA,5.64,197.4,6.62,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-27 12:00:00,1.6,26.2,6.66,87,40.6,NA,1.98,202,6.53,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-27 12:00:00,2.8,25.2,6.53,84.4,41.3,NA,0.5,205,6.46,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-27 12:00:00,3.8,24.9,6.13,78.6,41.6,NA,0.19,208.4,6.38,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-27 12:00:00,5,23.5,5.67,70.4,42.3,NA,0.03,213.5,6.3,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-27 12:00:00,6.2,20.6,4.07,47.5,43.3,NA,0,219.6,6.15,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-27 12:00:00,8,13.9,8.1,83.3,49.9,NA,0,234.9,5.97,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-27 12:00:00,9,13.8,8.38,86.1,49.8,NA,0,238.8,5.92,1,0,0,0,0,1,0,0,0
"FCR",50,2016-07-28 12:00:00,0.1,NA,NA,NA,NA,NA,400,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-28 12:00:00,0.8,NA,NA,NA,NA,NA,253,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-28 12:00:00,1.6,NA,NA,NA,NA,NA,73,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-28 12:00:00,2.8,NA,NA,NA,NA,NA,19,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-28 12:00:00,3.8,NA,NA,NA,NA,NA,7.6,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-28 12:00:00,5,NA,NA,NA,NA,NA,1.6,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-28 12:00:00,6.2,NA,NA,NA,NA,NA,0.16,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-28 12:00:00,8,NA,NA,NA,NA,NA,0.01,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-07-28 12:00:00,9,NA,NA,NA,NA,NA,0,NA,NA,1,1,1,1,1,1,0,1,1
"FCR",50,2016-08-01 12:00:00,0.1,27.4,8.69,115.4,39.1,NA,618,150.8,6.83,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-01 12:00:00,0.8,27.2,8.71,116.3,39.3,NA,230,152.8,6.84,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-01 12:00:00,1.6,27.1,8.81,116,39.1,NA,104,153.3,6.83,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-01 12:00:00,2.8,25.5,7.02,90.3,41.1,NA,45,169.1,6.5,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-01 12:00:00,3.8,24.5,5.25,66.5,41.5,NA,17.4,176.3,6.28,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-01 12:00:00,5,22.8,2.74,33.6,42.6,NA,6.8,182.2,6.14,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-01 12:00:00,6.2,19.2,0.66,7.6,48,NA,1.06,151.8,6.02,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-01 12:00:00,8,14.1,11.97,122.5,50.3,NA,0.09,203.6,5.91,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-01 12:00:00,9,14.1,11.96,122.7,50.4,NA,0.02,219.2,5.88,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-08 12:00:00,0.1,25.4,8.25,106.5,39,NA,71.3,142,6.99,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-08 12:00:00,0.8,25.4,8.32,107.3,39.1,NA,38.5,142.1,7.02,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-08 12:00:00,1.6,25.3,8.36,107.5,39.1,NA,22.3,166,6.94,1,0,0,0,0,1,0,0,0
"FCR",50,2016-08-08 12:00:00,2.8,24.7,2.95,37.5,41.7,NA,9.49,173.2,6.34,1,0,0,0,0,1,0,0,0
